trial,reward,bucket_dtheta,bucket_dx,bucket_theta,bucket_x,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
59,21.064,4,8,6,3,0.9762979147980386,0.9704589924086103,0.857937790977988,0.1758314157037768,0.9150281735683405,0.06531542052450665,0.21402561020988906,0.9999768036447171,0.0036320196699154705
60,16.512,3,6,7,4,0.9786727133221969,0.9862561969570943,0.9296864250574334,0.12927255663769643,0.9080521380037339,0.05942287629430526,0.3418851041206539,0.9948776762191175,0.008589098113705392
61,31.008,3,7,5,4,0.9619345608716302,0.9770736424922006,0.9361182950182791,0.27339926877798604,0.93026840034683,0.04392507955626263,0.31415573030232435,0.9914299595155829,0.0037602731392363652
62,33.728,2,6,5,3,0.9706633439554327,0.9833856367887,0.9398451809594651,0.25373812242959265,0.9397267772968182,0.0473469552879411,0.2881197781776125,0.9973013527198668,0.0015095789941638649
63,13.272,3,7,5,3,0.9672710912903065,0.9926556781486494,0.9354508581361468,0.21789428922880785,0.9229279893777588,0.055387376712995234,0.25422790056640066,0.917457838741175,0.014727331422327523
64,17.24,3,7,5,4,0.9937093300173364,0.9775649493494668,0.9258694894239168,0.2849744054062679,0.9467813056588675,0.06965398314334174,0.3204347565129772,0.9820493310582218,0.006533280338137803
65,19.32,4,6,5,3,0.9853820401920621,0.9603476730682239,0.9407978585450875,0.31288330806093245,0.9792801848400066,0.05253435731121416,0.2833926467463512,0.9769797665773806,0.020666013906192306
66,13.520000000000001,7,8,4,5,0.9827213817405708,0.9960336466804012,0.93208583593867,0.25505706011669427,0.9264764553312349,0.05979837068129703,0.33642404311053786,0.987327705323067,0.011518971664927907
67,18.352,2,7,6,3,0.9600912073628951,0.9709384221078095,0.9228768734881183,0.22189885205655452,0.9324639358535232,0.04240759173819289,0.3064490396659031,0.9929133260058858,0.00466832606130581
68,26.488,3,6,5,4,0.9881321027812578,0.9745226370344079,0.9299676049694007,0.17679126162702236,0.9446292053292097,0.03428426173286071,0.36342986707682784,0.9898527227806847,0.03994492667525192
69,15.8,2,8,5,8,0.9743092073394864,0.9866779421766568,0.9468527457737769,0.19654365774913346,0.9202317734932972,0.04861366809882103,0.268826239296639,0.9002181127912143,0.017186351177830177
70,14.336000000000002,3,7,6,4,0.9656202417963271,0.9685692032906645,0.875459111513182,0.24670639910644265,0.939287835618797,0.0784547595310688,0.19889675532008125,0.997499412913591,0.007322955051584443
71,26.912,3,5,4,4,0.9565527531866874,0.9488174091279545,0.9353631960435641,0.48586003283299595,0.9504494947960204,0.09398284793643152,0.37295747629596,0.9700542369712455,0.048889492855721375
72,22.264,3,6,4,4,0.9706121506275971,0.9536527995054637,0.927581066143252,0.2718674329041646,0.952064107934786,0.0035420571429519154,0.33029672649647746,0.9689773312764786,0.05496253430646672
73,21.304,4,6,4,4,0.9927648884037007,0.9596801994800972,0.9379878829147252,0.30633862364238446,0.9718637479620443,0.027136630396011645,0.34523055964243055,0.974141977311357,0.001163618728322234
74,12.424000000000001,3,5,5,5,0.9399411554983684,0.9778894598514571,0.9323259102379569,0.22947751373056094,0.915635074209538,0.009636683420102654,0.3572976166529634,0.9628626094122755,0.05195529180170893
75,13.024000000000001,2,7,5,3,0.9986957342026307,0.9444743546238767,0.8870825762052903,0.204546016492188,0.9674588788136064,0.0539750232889193,0.39994623885956354,0.9438383586079637,0.008863973729561395
76,24.136,4,7,5,4,0.9531115989383113,0.9847586003449629,0.9417042394818242,0.28686469099633494,0.944457698773881,0.04653811659507562,0.2977272494457829,0.9867731038132739,0.062451102729692454
77,36.424,3,2,3,4,0.9487222242652353,0.9466023196646457,0.9449655885800279,0.4570326014390875,0.9832794905292295,0.01903418859575937,0.1285621330872305,0.9785762104444435,0.023740171189870665
78,12.6,2,5,6,3,0.980162320099191,0.9521383693134178,0.9131254371521706,0.1550878347107871,0.9626261366989788,0.031280163395605076,0.25654594444515655,0.9947827484911551,0.015540716097250438
79,28.903999999999996,3,8,2,4,0.9594347517071574,0.9632046788124417,0.9199141052742038,0.47295607556426666,0.925003843605703,0.036354062133689496,0.4823426202461376,0.9763851050483843,0.011943312106326976
80,32.736000000000004,4,3,5,7,0.9767508893964975,0.9400101708276847,0.9288359139056219,0.4166888680510168,0.9562514989457821,0.06502023244653575,0.3232437180851051,0.9838373809995397,0.029637833023290934
81,50.64,2,8,5,6,0.979859765048233,0.9746192799608839,0.9425638664434572,0.3778631679708927,0.9590123792242278,0.04986191852608869,0.4700160003135694,0.9853295470177917,0.0038421027885132924
82,23.192,2,8,5,6,0.9887976866993925,0.9760724275256758,0.9378193609541235,0.3829977008599781,0.9597356832550673,0.05055204435385422,0.4383429139401958,0.955612757494539,0.003474740202233908
83,46.568000000000005,2,8,5,6,0.969440913759169,0.9807345501629607,0.9428109904252671,0.44087564877410895,0.9760285288571124,0.054032736393160856,0.38473255894088193,0.9676180668120499,0.0091736881890208
84,15.280000000000001,2,8,4,7,0.98404237119879,0.9717967076465668,0.933817703952975,0.265449978532285,0.9509764756077612,0.057203828266696066,0.40601290700399195,0.9976906066441211,0.060319271327174774
85,43.176,3,5,5,5,0.9726315772626685,0.993226079554649,0.9382807641720473,0.46330468082490034,0.9643561456996225,0.061384002198465404,0.41753799570966166,0.9809636810549899,0.004753314506671658
86,19.144,2,7,6,5,0.994225933328981,0.9794685303210496,0.9495143668416818,0.4326106773855572,0.9414021451523941,0.03816987023606443,0.4693536959717421,0.9724553181767013,0.08503969848878884
87,26.576,3,8,4,6,0.9804149106026441,0.9568272160443609,0.9464492253921817,0.3423509182292428,0.956097155074543,0.058177602757196606,0.3067889423971855,0.9914557083700727,0.012554492671532667
88,162.75199999999998,3,6,5,4,0.9754191181151085,0.9987447765956969,0.9410513396057993,0.486198712862268,0.970889127248413,0.0408623388822814,0.371934283972209,0.9938643637012301,0.041287530219777324
89,137.92800000000003,3,6,5,4,0.9463387645903457,0.9971446459489043,0.9356218540526104,0.4831634102229837,0.966860299756241,0.04180959040311761,0.37365008157571816,0.9938088409850286,0.04099553868654843
90,31.976,6,6,5,4,0.9056852522339233,0.9997490696545684,0.9361142864667674,0.48828682934133405,0.966257297434683,0.04226224435021883,0.35579072451119403,0.9942383602488362,0.038585290670768504
91,233.032,3,6,5,4,0.9221275838651778,0.9891578383246774,0.9401505373015643,0.4784767220250927,0.9753020025850101,0.04526274361549944,0.37508535409322863,0.9979100737771346,0.0341256839957262
92,267.68,3,6,5,4,0.9242687336173525,0.9956826105987772,0.9401150302223616,0.4498812638123798,0.9743413040783463,0.046365600968066516,0.37279971793064276,0.9982562994997545,0.04256281909861705
93,227.952,3,6,5,4,0.9442754412860872,0.9965801804450043,0.9401085249753851,0.4995688138197431,0.9721060514867613,0.04599062168460731,0.3925356841570799,0.9981829287674323,0.043154607444441766
94,283.744,3,6,5,4,0.9201530993150465,0.9966512711639033,0.9399861007540945,0.49618285605631246,0.969492475215909,0.04606981117858524,0.39150287097777015,0.9981833722741873,0.0424786533884196
95,233.48000000000002,3,6,5,4,0.9202060958646068,0.9971970781551447,0.9398250034917396,0.49860910245257517,0.9714566730510081,0.04645837686410237,0.3858108254524777,0.998152035785628,0.03377917118784236
96,158.96800000000002,3,6,5,4,0.9211188376346626,0.9970875864785322,0.940983387354685,0.49706413870309796,0.9694649664096803,0.04173142133123356,0.3924811009750313,0.9927814503242981,0.043064170526026735
97,193.6,3,6,5,4,0.920661659344557,0.9982121495464784,0.9399523865266759,0.4921721441341408,0.9697417303725244,0.04558227555810735,0.394231997709248,0.998677522152219,0.0430654585728498
98,214.13599999999997,3,6,5,4,0.9158585813509983,0.9914902371155072,0.9475434595318301,0.4707981067412965,0.9708552344502901,0.044703505853047436,0.39113802698598105,0.9986209435232896,0.03513996776296662
99,23.832,4,6,6,4,0.9164179464447825,0.9911490301282244,0.945153746036212,0.4698085924065631,0.9783484031799824,0.04476001923784537,0.41363342530031283,0.9978157024265376,0.03345178474213641
100,168.59199999999998,3,6,5,4,0.9264880352171069,0.9944859988996213,0.9486603214069257,0.44995829485525923,0.9741412041616448,0.04671741025306197,0.3914229375834468,0.9999175931531461,0.035549134073567044
101,214.07199999999997,3,6,5,4,0.9290643189549573,0.9940249338335818,0.9476046902303612,0.4500676063264607,0.9738686033589886,0.04573540447936907,0.3931360908300125,0.9988280010014516,0.0366855409091047
102,271.432,3,6,5,4,0.9287740551564301,0.9948833957321404,0.9499891032321449,0.453760441460644,0.9742909167357585,0.045760609743989794,0.39163279813063007,0.996413068433139,0.03688478557744161
103,194.16,3,6,5,4,0.9223835478154754,0.9920300141643742,0.9467124201705657,0.49321904690195223,0.9814567669164372,0.03858455334812906,0.40310887096957837,0.9958767810789656,0.031872257211306126
104,262.144,3,6,5,4,0.9302094170696746,0.9919413455360349,0.9476619880401489,0.47774237414145043,0.9820507740747293,0.038373302088091345,0.44022185897405125,0.9961346829086996,0.03133969186407953
105,175.912,3,6,5,4,0.9304709921871772,0.9946047404345889,0.9497777450702536,0.4757772838560169,0.9774831691875814,0.04373200039305712,0.42166643099292467,0.9910982257525225,0.03778775871903638
106,77.61600000000001,3,6,5,5,0.9156925317011964,0.9869818111809741,0.9441822535262441,0.4479883944105768,0.9821616853408054,0.0359386426817838,0.3842039607565088,0.9962752288347841,0.028934187450480407
107,167.208,3,6,5,4,0.9249474653540679,0.9897297679158059,0.9467324961928997,0.4653256875359759,0.9737470082891715,0.03940896695826297,0.44936022649330504,0.9890682741913259,0.03402982506543241
108,300.67199999999997,3,6,5,4,0.9302133927519577,0.9953386368595334,0.9436431869307561,0.47962833890949846,0.9849224910265533,0.04783561980395851,0.44324889469504686,0.99564813901601,0.04686801283635901
109,14.592000000000002,4,6,6,4,0.9303537233972938,0.9938877670706048,0.9442645306184795,0.49973351988541503,0.9906682056917311,0.04815094470700803,0.43712236848793845,0.9916240867612574,0.04735381110037959
110,296.20799999999997,3,6,5,4,0.9349822185151817,0.9962164215218988,0.9478840318428473,0.47707239020327147,0.9855715647291049,0.04814117450804446,0.4423561938282739,0.9952425089115419,0.027363744388769366
111,343.56,3,6,5,4,0.9362535535991896,0.9957533542151334,0.9478912198926557,0.47551672731170225,0.9951882461403435,0.052369753262846895,0.4115817422299779,0.9956684395085152,0.03660992072528878
112,289.552,3,6,5,4,0.9365560158159638,0.99552924340489,0.9478467856038199,0.47869899793666365,0.985734706902291,0.043689319772287905,0.41101376861260414,0.9953544836445875,0.02699303183777615
113,223.4,3,6,5,4,0.936155650109355,0.9965682929254708,0.9479428228787741,0.48178723810327906,0.9961707305245385,0.052276666920214515,0.4111733336802704,0.9952380456604666,0.026694006158778236
114,64.24,3,6,5,4,0.9346681851860926,0.9961342859512742,0.9449110968849346,0.478497126838586,0.9999240244005707,0.05251039243607533,0.44140249892105915,0.9952001751829257,0.027615442695268503
115,213.464,3,6,5,4,0.9387688822913106,0.9998443033348395,0.9497533470185755,0.4820671107528763,0.9951429219292688,0.04809120756284141,0.42535886876920753,0.9882174586028595,0.03246264750515948
116,43.480000000000004,4,6,5,3,0.9366278902713322,0.9973532382780788,0.942863580281222,0.4645323198730631,0.9859660734153788,0.04369214025526637,0.41262792018972866,0.9954412597373473,0.04488462039676659
117,170.224,3,6,5,4,0.9416761589985092,0.995232141839812,0.9453907189796804,0.4886387630467042,0.993811604964983,0.03347056262858729,0.45327170656119936,0.9922168079090673,0.02440564972801529
118,97.024,3,6,5,5,0.9320429329628608,0.9912915723900586,0.9480858513851393,0.45611311071627114,0.9889153572660278,0.048396661601903125,0.43050311612385184,0.9898284371426903,0.030942052633724737
119,27.456,3,6,5,4,0.9241031478573563,0.9882251091774051,0.9425618013857641,0.47630796059504676,0.9858488178349698,0.03802426546225885,0.4015374874625396,0.9296147119353273,0.03891056918932072
120,16.336000000000002,3,6,6,3,0.9275579300497973,0.9981053541724166,0.9397537206899923,0.4996018435830722,0.9965734374536118,0.051699451963240925,0.4071377596511293,0.9967226104315243,0.027103045221211507
121,241.66400000000004,3,6,5,4,0.9141955586284174,0.9903887434072859,0.9478407742259949,0.47056363374634125,0.9909303768351351,0.044491990719771495,0.4222992430997786,0.9936750899883866,0.03535150315403786
122,283.648,3,6,5,4,0.9126081302667786,0.9900166308409454,0.9498123307439221,0.4814977167498023,0.9845391546217686,0.04652175798151142,0.4443762772509772,0.9934486706770191,0.04426072538627871
123,196.23999999999998,3,6,5,4,0.9190048024823497,0.9893489947986663,0.9499574676889677,0.4582465295302463,0.9908141428179684,0.042879428672293426,0.4587053312967404,0.9933803749267502,0.04630705046371383
124,250.464,3,6,5,4,0.9121684879182176,0.992823729546566,0.9437931896509755,0.44165267656784113,0.9843768874943806,0.04582198416012979,0.4459849149608192,0.9874190453885314,0.04919264051508819
125,171.896,3,6,5,4,0.9135625285297674,0.9848267744987411,0.9435505222028692,0.4397966856081929,0.9843651776425679,0.04049774687606915,0.44557590877764736,0.9870262358825249,0.04916098441031669
126,244.488,3,5,5,4,0.9110719337192147,0.9927101711733838,0.9450810164251157,0.4249329461016853,0.9873050133259624,0.04739229838594858,0.48258087459346233,0.9904578497208518,0.03745679026803938
127,38.071999999999996,3,5,4,4,0.9099217678042615,0.993152843365873,0.9456923783149795,0.42102284154850933,0.9878036040555833,0.0493592783901554,0.4642406589674768,0.9899154021754882,0.040126440690166236
128,139.296,4,5,5,4,0.9059653116230318,0.9928561967796695,0.9463171983108418,0.4647381897170858,0.9801285494110855,0.05462533174504469,0.49273970946833306,0.9916138064055563,0.036807767009825514
129,75.65599999999999,3,5,5,5,0.9129030330627643,0.9090503052961083,0.9430019155719634,0.4460259267512053,0.9827075123043432,0.047109347020461295,0.4355306520657669,0.9876848416380893,0.04507609990596138
130,343.768,3,5,5,4,0.9072251813592837,0.9906020407420795,0.9499722779488431,0.42778147021139645,0.9919064436755477,0.03715396674230249,0.4821837996364159,0.9935606143429742,0.0490101416024328
131,289.82399999999996,3,5,5,4,0.9106266911466139,0.9949830279855942,0.9480360054917063,0.42762703955979403,0.9920981583414823,0.035422275625241695,0.4761058623608261,0.9937349530743269,0.04799894369158133
132,222.68800000000002,3,5,5,4,0.9105835918553075,0.9911914994468105,0.9481786088922717,0.423713086776466,0.9925901068849885,0.03043116135423654,0.4798368581216906,0.9937725866640441,0.05109690608524174
133,216.496,3,5,5,4,0.9072528376525058,0.9944867627520202,0.9455979868507393,0.4339894798698807,0.9897461932011621,0.03622359125531425,0.49943873984849657,0.9903490266762497,0.048437158367555945
134,148.85600000000002,3,5,5,4,0.9032885086393228,0.9882779101350614,0.9496736344178094,0.40403678998101966,0.9869419904214827,0.0326949992364288,0.4764300958361719,0.985812019377997,0.04197316265921792
135,68.16,3,5,5,4,0.913390235804575,0.9831338517305483,0.9474348078787503,0.45322547727646434,0.9998423847508188,0.03965397070055892,0.48810821303349416,0.9929546012603941,0.052653892498161284
136,111.68800000000002,8,5,5,4,0.9004974578354394,0.9860106502338475,0.9440720989172162,0.41148851549383236,0.9843212295506499,0.04299434747275746,0.45126507641572466,0.9963853254165039,0.05001080370444642
137,231.68,3,5,5,4,0.9118526895715572,0.9902329889320947,0.949963011620832,0.42890821339176805,0.9937013419352184,0.03473494883904789,0.47200063961315686,0.9947433943046197,0.044107881929666894
138,31.192,3,6,4,4,0.9089701655142307,0.9950685115732774,0.9418608490625106,0.44066410086507424,0.9888896290632572,0.040923889931316904,0.4613926999106286,0.9890679610711911,0.056193161604613774
139,123.744,3,5,5,3,0.9263605012778803,0.999991480298676,0.9466487868100357,0.4693436916005904,0.9915659686686535,0.0375130705719942,0.4262170306821577,0.9919600420072903,0.04736527654458971
140,27.272,3,6,5,4,0.9176846851948097,0.9926847290662059,0.944583100929001,0.0700955638548133,0.9853198531380696,0.0501712342456289,0.4866079315995187,0.9827504231018324,0.04097895548657918
141,227.608,3,6,5,4,0.9190700450982782,0.9978656959059361,0.9477908406428285,0.4585979764945164,0.9807797974878645,0.047574980146691294,0.4443242286718057,0.9969558820656621,0.038853913126531185
142,210.344,3,6,5,4,0.9144210764865143,0.9953934274207197,0.941544042816899,0.4855413900583036,0.9874921260243382,0.04395736116616294,0.42355903698948083,0.9949328024762896,0.03212747416952968
143,135.12800000000001,3,6,5,4,0.9343294150434635,0.9933648230831243,0.9439532643840437,0.47092914465351193,0.983770696027629,0.046134754995877145,0.4180380715248064,0.9933396184226315,0.029891661004807415
144,338.624,3,6,5,4,0.9296205589531097,0.9913429024868011,0.9458168362569433,0.48947172480163165,0.9920259131369417,0.042142753873768174,0.4357102111207017,0.9968545740974497,0.04631923970197857
145,294.576,3,6,5,4,0.9293024996746702,0.9908818134111482,0.9483999203021828,0.4444528896400118,0.9948808907002793,0.041519732193980065,0.43591218051886765,0.9964263383237508,0.04606663919255594
146,91.4,3,4,5,4,0.9298937888953198,0.99221847292693,0.949903066447254,0.4347186029194443,0.9979705733077239,0.03972066588200382,0.4389456461033992,0.9997795359206108,0.04682625246480663
147,259.928,3,6,5,4,0.9316259977506803,0.9864495378632941,0.9454122335509366,0.3903902157825416,0.9781252293343398,0.041605181030260424,0.4574775715640438,0.9962376777838046,0.05055522450521874
148,319.896,3,6,5,4,0.9236081320565871,0.9866537139318186,0.9465557984996095,0.44672592870233385,0.9947319780215187,0.04170254533756499,0.4605197173700277,0.9969111598646838,0.05424594920856926
149,224.856,3,6,5,4,0.9325339444836157,0.9863326667380834,0.946455634378047,0.3958267991371773,0.9783051588739029,0.03577720763480582,0.45998162126425574,0.9967763885223155,0.05316294891728987
150,131.86399999999998,7,6,5,5,0.9245029983322843,0.9849792783092155,0.851439416565074,0.4584286762489249,0.9942806869043923,0.04232106731778883,0.43384056475735916,0.999888842920707,0.05426489119998182
151,317.04799999999994,3,6,5,4,0.9280901689953304,0.9876949467008896,0.947943357374729,0.4488906933873961,0.9965972823512352,0.037972421224703484,0.4495315569797219,0.9957966429804238,0.05074195200358158
152,189.288,3,6,5,4,0.9280448904815313,0.9892304552553939,0.9481933460639153,0.45089024109157966,0.997660037640151,0.031567066792798165,0.45353829644652377,0.9964520277080307,0.05162544168727289
153,303.048,3,6,5,4,0.9308108629086609,0.9876142761092652,0.9499423882930749,0.48711277746396897,0.9954630417029123,0.03770317357477568,0.468229231515035,0.9963881872370718,0.050400798881725634
154,62.65599999999999,3,6,8,4,0.9232492129020167,0.9880545680900793,0.9484989713507408,0.4893302878715643,0.9963452935737455,0.02934938042920172,0.4653023417026606,0.9950607983182512,0.05924239208164765
155,268.144,3,6,5,4,0.926357337260763,0.9953440619519807,0.9498362316769002,0.4784180181887002,0.9931252576125084,0.037520012142424626,0.43395404073900196,0.9920417537469554,0.057358724337178334
156,297.472,3,6,5,4,0.9258487472063459,0.9956818933637098,0.9495604129008747,0.48886609464755665,0.9923852567095472,0.033293811554883826,0.47320570685812924,0.9930417175640842,0.045610801039200975
157,159.768,3,6,5,4,0.9269630889512652,0.9989032208677925,0.949815784166608,0.49035174256310765,0.9926093295066555,0.03217959679878462,0.4734352572701427,0.9923450145255731,0.05692062362279313
158,70.696,6,6,5,4,0.9339306092888338,0.9824581497671232,0.9463997119444281,0.48057366884477914,0.995533786074868,0.03412530745372849,0.4716567099995073,0.9917363816742999,0.04630864385824315
159,49.928,4,6,5,3,0.9284936345101585,0.9950926343222014,0.9464111046128352,0.4685671043210909,0.9986445272887786,0.037054665639391256,0.4487065544969753,0.9943220776067118,0.055479042047927446
160,240.48000000000002,3,6,5,4,0.9381957098960587,0.9894786003130309,0.9499726115696658,0.46062879012686636,0.9926929206195605,0.027346016316096303,0.43164883495537915,0.9999901989530153,0.04520315686148944
161,219.01600000000002,3,6,5,4,0.9288212962796719,0.9961135912109031,0.9421954751401047,0.48832099066927626,0.9943190366263766,0.03933674680571816,0.4676849676120162,0.9976916976842239,0.043295022798865504
162,332.048,3,6,5,4,0.924774063148277,0.9977935750553814,0.9481262462334907,0.4734670655963157,0.9901064972652772,0.03581280793765376,0.48957037869109254,0.9946802144369365,0.04773365556335124
163,304.87199999999996,3,6,5,4,0.9249569025851032,0.9973749738217916,0.9480792716357986,0.4763866150246676,0.9895816671066741,0.033606692341200006,0.48691970895722114,0.9939007890800973,0.04788670942520342
164,358.688,3,6,5,4,0.9313238924395788,0.9995734316318993,0.9477323837970719,0.4648989267227462,0.990017771185246,0.029425122388476898,0.49522131047007123,0.9943332744995474,0.05030569359873161
165,77.848,5,6,5,4,0.9355467527861817,0.9982800030147748,0.9475889043805199,0.4919237625557323,0.9899006445502503,0.024520193303488147,0.49639277379969743,0.9897517792352133,0.04950563795685429
166,351.52000000000004,3,6,5,4,0.9403378441205237,0.9978648483024729,0.9446291852776212,0.47233202888349424,0.9909684387342996,0.028312450600100715,0.49008571104546667,0.9947210131391858,0.04791305161222199
167,322.68,3,6,5,4,0.9324602353599019,0.9997494717541848,0.9435842636481732,0.4656371448903998,0.9908683396444158,0.02856875323227084,0.4886092144219808,0.994867676345957,0.0516873647813111
168,399.344,3,6,5,4,0.9320532852864042,0.9994507843862036,0.9429408861485324,0.4652815923388228,0.9911464796260328,0.028170918261452658,0.48314849408808513,0.9940858022059706,0.05310362959739004
169,70.80799999999999,3,6,5,4,0.9406955927073164,0.9990163234077643,0.9429957012135295,0.46836200023529617,0.9911979033409616,0.028852426480383532,0.4873589079726527,0.92253004024976,0.05294199348720396
170,224.744,3,6,5,4,0.9318776302548796,0.9983615865583162,0.8914349943862789,0.4640313836638498,0.9962796864529547,0.02481647874580132,0.4801507422983189,0.9887325430582656,0.04750148016958209
171,377.04,3,6,5,4,0.9370741257234482,0.9998422002479902,0.9459881998649864,0.47364448027678285,0.9949163535349864,0.02750931330483972,0.4997498744653365,0.9947239710375663,0.05134579285497013
172,333.69599999999997,3,6,5,4,0.9341607642562133,0.9976726013382431,0.9445901647507228,0.44362994943876966,0.9892049954990443,0.028129579311044223,0.49325737831251554,0.9945818738713667,0.050587402863066844
173,302.184,3,6,5,4,0.9329525333726156,0.99975637991528,0.944708576051654,0.4472548225367317,0.9900246341555059,0.02723533258930431,0.49399248799299617,0.9906670450120857,0.05456325282177665
174,349.33599999999996,3,6,5,4,0.9332893505388029,0.9999108904174973,0.9442861891559373,0.4600134804915601,0.990149477090708,0.02803649701964893,0.4996169138097652,0.9912657627730769,0.05448779451485863
175,223.712,3,6,5,4,0.938009195434663,0.9998482560911183,0.9445168867710082,0.45992969317428334,0.9891944585405643,0.021921642930095842,0.49996911874735867,0.99088315471982,0.05433252544995056
176,219.048,3,6,5,4,0.9327321548192011,0.9982269742959851,0.9417574533510875,0.45100753349232814,0.9895822752143674,0.02737840896021229,0.49046818896968,0.9920183588837029,0.06264194962924281
177,128.13600000000002,3,6,5,4,0.9318607553902866,0.9997709550208562,0.9453300632164995,0.47128093448665026,0.9913786260814825,0.029057822971389483,0.49109141576802395,0.9902705269034863,0.05142694914068176
178,275.832,3,3,5,4,0.9339875840680332,0.9974724337276136,0.9435931749677533,0.46353021608021633,0.9975389045237769,0.021983347564919944,0.481752519713584,0.9943432759446006,0.053811591789000794
179,14.959999999999999,3,6,6,4,0.9425083121649802,0.9973808559791745,0.906782533734174,0.4455927125501157,0.9944906151518876,0.030134549372822034,0.4988244866393961,0.9865371851626069,0.05052384261372329
180,228.35999999999999,3,6,5,4,0.9399068702085931,0.9994037289257046,0.9456250942097635,0.4579188375760939,0.9880205991567719,0.024680659194307647,0.4873555160948765,0.9931938777756294,0.06000108439193804
181,341.192,3,6,5,4,0.9354699199047903,0.9969870478419012,0.9458840504264597,0.479901043952174,0.9904720842580348,0.02629539014781748,0.4833351063173964,0.9946316246655573,0.05541230797594507
182,383.23199999999997,3,6,5,4,0.9359183850086852,0.9998502211645343,0.9419998892624618,0.47415806788388365,0.9904671075655889,0.02593921028924069,0.4784211785457769,0.9974627816705243,0.057581130758421334
183,142.84,3,6,5,4,0.9363533233470769,0.9995809838583207,0.9434458871192922,0.47261294572722123,0.9900041624135466,0.025945188477983206,0.4925562826593422,0.9967507579385873,0.057915909439581
184,349.91999999999996,3,6,5,4,0.9310150866021142,0.9974455554649041,0.9384167406003665,0.4661114628881049,0.9883351569949044,0.02800846160543912,0.48115986786020093,0.9978580262432606,0.05574367177695095
185,293.72799999999995,3,6,5,4,0.9382158328924081,0.9973209884717734,0.9396813007095907,0.43722127199656724,0.9882273845491722,0.02758219376594642,0.47922116624357514,0.9978027924797025,0.06397925687664303
186,271.616,3,6,5,4,0.9332059590257314,0.9997825058831546,0.9380013203507583,0.4634835569935672,0.9954529858355871,0.022920941872568806,0.48545587617870584,0.9943853094786357,0.05481511043602919
187,274.52,3,6,5,4,0.944807424596047,0.9972322710446342,0.9416251087947002,0.45337106626214146,0.9908564721695717,0.02826559119301586,0.49733545929668194,0.998022033339064,0.056677889356738495
188,335.20799999999997,3,6,5,4,0.9351313793366048,0.9998919421702225,0.9453178267834074,0.47246120429843563,0.9934297797857065,0.018349854369737996,0.48119017116273066,0.9950559491484146,0.052952075822106426
189,228.02399999999997,3,6,5,4,0.935265737974175,0.9935946409245439,0.9460398966737323,0.4742002902687173,0.9935204934702951,0.02115143800898319,0.48142763882603556,0.9998796566378656,0.052582978038620685
190,128.12,3,6,5,4,0.9311124085456748,0.9973481813101788,0.9425168907843913,0.483216621944331,0.9986422829101643,0.016929232031407875,0.4665858490696691,0.9946933518211921,0.0512453255761682
191,315.79200000000003,3,6,5,4,0.9370827101855778,0.9997269576256772,0.944694300673594,0.4663953963431566,0.9920466133351664,0.0189942894393861,0.49039908082276,0.9916264108914943,0.05539826746585285
192,219.352,3,6,5,4,0.9371998307493198,0.997783997320653,0.9461133881967778,0.46896177665002176,0.9924924845549512,0.017572720199922013,0.4860041979006649,0.9971505360010722,0.056384369076998994
193,262.0,3,6,5,4,0.939635544454324,0.9998169411755068,0.9417162000783688,0.46740569320399333,0.9961214386578172,0.030880999514923693,0.4999925394416196,0.9946122870453538,0.05945626601368844
194,211.10399999999998,3,6,5,4,0.934979175756488,0.9939296817074038,0.9460762503606843,0.45812903738552463,0.9941133821431796,0.012226464966373474,0.47557516970161906,0.9919657130351206,0.049705432686366256
195,346.98400000000004,3,6,5,4,0.930729657814985,0.9971813077346876,0.9449812368018194,0.48151451422430147,0.9875788555068165,0.02339456734887472,0.4879623034619277,0.9973765651428597,0.052791899090252704
196,281.832,3,6,5,4,0.9368462464583573,0.9968718491355741,0.9387407076477874,0.47669392365388435,0.9879960514420817,0.019890521915690785,0.4886346165265459,0.9978947553989248,0.05329187046261711
197,286.112,3,6,5,4,0.941590980152524,0.9999622603494376,0.9438226953641394,0.4632930019826556,0.9912678347918867,0.02407973389035234,0.4741957033900481,0.9928852760410897,0.058334451131513594
198,37.279999999999994,3,6,5,4,0.9336369451677164,0.9966959243162758,0.9409522647775348,0.11953252922623692,0.9867419723973149,0.025250538797172872,0.4807804897166382,0.9884786870625231,0.05540384858473688
199,357.128,3,6,5,4,0.9278886082358271,0.9945668023419265,0.9444378511331281,0.47201266388593544,0.9889086591946292,0.03028837635259598,0.4917848535170371,0.9950354495311731,0.06704923682737736
200,434.88800000000003,3,6,5,4,0.9284842904575308,0.9937251736037379,0.9009135154547648,0.45336208308678916,0.9929448361119347,0.014693927388717394,0.49264169035989014,0.9953317944028579,0.0522415535463445
201,354.952,3,6,5,4,0.9280883089182609,0.9940150843824156,0.9445976498005819,0.4511725617897959,0.9930209840394578,0.014116439516631638,0.49346798724187046,0.9957004155725073,0.07513322245528668
202,271.368,3,6,5,4,0.9282258838397802,0.9930844496311427,0.8813750854204228,0.4421031815573859,0.993400440480643,0.01474203019749799,0.4999178147773813,0.9957903054210648,0.06611819688393415
203,399.976,3,6,5,4,0.9303612798340547,0.9939268204346378,0.864591035860933,0.45280762637347005,0.9884019324183987,0.010987486976533994,0.47803996199197013,0.9979595059287604,0.0723803950814442
