trial,reward,bucket_0,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
127,-33.33169972768318,4,2,5,5,4,5,3,6,0.95780853166612,0.929444870425194,0.9276339843731618,0.4999330121404296,0.9557124419870571,0.005248504832491668,0.08245789933312013,0.9227296612479419,0.0802761199163912
128,-35.464714556957475,4,2,5,5,4,6,4,6,0.9495785955003069,0.918273669069474,0.8994036363146674,0.48539416611066344,0.957646544041666,0.00823012452060496,0.09634618611009868,0.9186824737048761,0.06860165111888938
129,-52.70816826448072,4,2,5,5,4,5,5,5,0.9714383542834076,0.9267243647753078,0.8885987732143795,0.44388994357143174,0.9658330482893684,0.08780838804891125,0.11750339714153564,0.9094508020402353,0.07553723982537655
130,-33.90605575131056,4,2,5,5,4,5,3,6,0.9560816202826795,0.9111881561493758,0.8740500151008128,0.4733006299513174,0.9685425947170964,0.01724245829395224,0.1319003225166598,0.9140251532897194,0.09037037972216044
131,-34.44661202168382,4,2,5,5,4,6,3,6,0.9643489219245772,0.9249710509705321,0.9038846397443739,0.1032746007993334,0.9709422162604585,0.007529007571261079,0.15070862511436728,0.9204423742675859,0.08651613758640411
132,-47.79966836774348,4,2,5,5,4,5,3,6,0.9621217997377409,0.9619461057408566,0.9009644005157659,0.45488111344651533,0.9592400119082671,0.0102645822342134,0.12232750290822006,0.916402670424825,0.08304230876616399
133,-50.94052988818124,4,2,5,3,4,6,3,6,0.9672353494507553,0.9319988590207592,0.8978784104871776,0.471735261239413,0.9505434492367643,0.012621090358502444,0.10790588295765921,0.9253916358792422,0.08492369110913703
134,-23.60259277647036,4,2,5,5,4,5,3,6,0.9648454605192287,0.9361450099171919,0.8929534976255092,0.4902722782727898,0.9620208237602594,0.006919582129323172,0.0924375891047334,0.9064569333480706,0.0879218220079942
135,-47.053188746327734,4,2,5,5,4,5,3,6,0.9588426045007553,0.935080972793541,0.892923727650761,0.49105576614416224,0.9631882033901934,0.004079715558109158,0.09153624963514204,0.9032641002805872,0.08849499364471108
136,-30.044966985379897,4,2,5,5,4,5,4,6,0.9538391856520162,0.9382244294597776,0.8792343252567292,0.4827228575104061,0.9608787426290535,0.0012525570906590502,0.0697865026122173,0.907102393237256,0.08185943609229589
137,-12.711075474051677,4,2,5,5,4,5,3,6,0.9651960629484139,0.940872346939967,0.8857295413324912,0.4999512211036152,0.9552394771035315,0.006292351805804865,0.0782527425150035,0.9000797087820862,0.08072053435761034
138,-11.605626748340615,4,2,5,5,4,5,3,6,0.9662201453249346,0.940477227273188,0.8832009843552258,0.49427922710771705,0.953820435527254,0.00635698090972631,0.08163542070658486,0.903891376148912,0.08030957822975399
139,-55.307757233630085,4,2,5,5,4,6,3,6,0.9644811340814667,0.9409692165895194,0.8841332285007639,0.4954404763387692,0.9534784872129598,0.006138137374802018,0.20766341822513232,0.9051969264099797,0.09165871344384124
140,-46.71597637974726,4,2,5,5,4,5,3,6,0.9662516944682907,0.9417247657095089,0.8827549004704518,0.49875383027790227,0.9425480111299238,0.00466950119744832,0.05940234833283724,0.9035346791895205,0.08937202015445167
141,-24.826033595814586,4,2,5,5,4,5,3,6,0.9689465297279233,0.9364613823761204,0.8803414255504038,0.465237847012517,0.9552694897183325,0.008095293195309775,0.08137649987055134,0.9012975570612957,0.08027430715700162
142,-39.12965221466807,4,2,5,5,4,5,3,6,0.9676651627303827,0.9392491388209305,0.8764957336458191,0.4618694949426989,0.9548288117100143,0.007138923854569703,0.085593665068507,0.9008974480611982,0.07723631027839
143,-56.97984310493164,4,2,5,5,4,5,3,6,0.9691486416295205,0.9449931436986568,0.8803015599902851,0.4823991393535335,0.9521209181062831,0.008826982792303584,0.09736329341611555,0.9006273949784822,0.08083542078760916
144,-50.02917122333933,4,2,5,5,4,5,3,6,0.9635436088453628,0.9479831897767534,0.8859376409939077,0.463978226005381,0.9494131641261452,0.0038760676121808403,0.07660767096301427,0.9061379163889366,0.08583074768968395
145,-54.59094787234534,4,2,5,5,6,6,3,6,0.9597431539306824,0.952288329668426,0.8909468620323142,0.4926559154764812,0.9548810820697887,0.012251356168617862,0.06440715955390938,0.9030899974356547,0.07479706992809028
146,0.5137418845442824,4,2,5,5,4,5,3,6,0.9568405161535712,0.9360480628839808,0.8822195609612392,0.45013721508732335,0.9471695948275406,0.006526251845148039,0.052455212232543444,0.9077562895501182,0.08416627726068807
147,-24.33205951903356,4,2,5,5,4,6,3,6,0.9561497352846833,0.9362445591216885,0.8842558395851972,0.4508550498594547,0.9472695241462442,0.0023339089433249676,0.05515393082424774,0.9104030667832572,0.08752212340408504
148,-32.14440100244144,4,2,5,5,4,6,3,6,0.955753310580045,0.934867770724481,0.8834410525662104,0.45019736124772125,0.9442163281976939,0.002188684095643367,0.05369314031709285,0.9088527585308948,0.08429497576766502
149,-42.43176677359755,4,2,5,5,4,6,3,6,0.9520862871997076,0.9392717600825472,0.8889118122641815,0.42551959730359595,0.9485482877558575,0.005612951743116046,0.06875023643685334,0.9105046302044072,0.08826361963728661
150,-5.239391317594174,4,2,5,5,4,6,3,6,0.9572267777457555,0.9430635317539322,0.8940535508614875,0.48019490716945823,0.9475898351487955,0.003531863661318497,0.05032219320764036,0.9074231079846165,0.08711469858272619
151,-32.92886751436347,4,2,5,5,4,6,3,6,0.956675644175277,0.9365975196797748,0.8855344260509447,0.4795492508990408,0.9462290139641842,0.0013172296411038537,0.05411065674502469,0.9075998801495969,0.08691267280040373
152,-22.86877711334186,4,2,5,5,4,6,3,6,0.9616732897331053,0.9432811037246491,0.8935779326541383,0.4885239838468758,0.9476127709858347,0.004413040020134642,0.06310860559832367,0.9052158049017414,0.09031962807983938
153,-27.27246808110151,4,2,5,5,4,6,3,6,0.9611569904903846,0.9426890336380528,0.8937402050905421,0.4862927994382867,0.9416678310174584,0.0043361238574727914,0.06574078326455453,0.9049554418656769,0.09137690492198758
154,-34.277054034917775,4,2,5,5,4,6,3,6,0.9652262958570742,0.9470356590160177,0.8952176927470852,0.49045752615342525,0.9508514300809463,0.05630171787500247,0.050756206602799746,0.9068455760760392,0.08995978003507168
155,-40.89818466119726,4,2,5,5,4,6,3,6,0.9623998748454892,0.9435076931730211,0.8917196676817437,0.4760880998850283,0.9361015939646437,0.006360389890137956,0.0873653976482514,0.9041649945970405,0.08248939231803075
156,-23.175751762833578,4,2,5,5,4,6,3,6,0.9585255314416937,0.9409622050249398,0.8897104000848872,0.49257411344004065,0.9445790402096399,0.009475476100042596,0.07427784101465998,0.9127856147574794,0.09455861988269976
157,-44.80710996820177,4,2,5,5,4,6,3,6,0.9581173449637176,0.9454726228055856,0.8896019155703986,0.4984653063752358,0.9402849681948846,0.010438564555499309,0.07298086274895212,0.9001256831047453,0.09447099348783683
158,-30.925839383283495,4,2,5,5,4,6,3,6,0.9488628468650716,0.9403536636417362,0.8932501193869667,0.4748621480723989,0.9454234365592329,0.004253042608540831,0.06361894043973193,0.9081687469077044,0.09520000718858768
159,-41.166168296054714,4,2,5,5,4,6,3,6,0.9544667465090952,0.9490967395743004,0.8870830984691276,0.49033549317677844,0.9431295860826525,0.013987112460261745,0.07920512543360575,0.9122173876343909,0.09231859844417051
160,-24.04574998091419,4,2,5,5,4,6,3,6,0.9602261331714563,0.944854771618038,0.8779996638489055,0.45723473012006854,0.9471828267645445,0.010019764142486877,0.09350502752344601,0.9056476740123894,0.09820002052268821
161,-29.78748089116404,4,2,5,5,4,6,3,6,0.9602871103185266,0.9505637142295794,0.8817506724103743,0.48008611465090867,0.9447894139154233,0.00887071776442216,0.08926550588782753,0.9048596679184899,0.09515698259842119
162,-49.822674476323755,4,2,5,5,4,6,3,6,0.9581580751514885,0.9442326774884899,0.8768444380214087,0.4590391384489026,0.9480994413968551,0.011515915321172082,0.09972144191545174,0.9949750777487346,0.09948046519842775
163,-44.3174390300799,4,2,5,5,4,6,3,6,0.9619708349893757,0.9415123392887421,0.878252320757918,0.43898892123284805,0.9502304219128291,0.005788855989675142,0.07102719610161601,0.9026062185038437,0.09661293883224709
164,-46.46199842473918,4,2,5,5,4,6,3,6,0.9663030413013342,0.9462201130101174,0.8745980457278024,0.49934359540877077,0.9477706641034132,0.009572854589658616,0.06218538085029227,0.9068660960869823,0.09829065875327649
165,-54.69938965243564,4,2,5,5,4,6,3,6,0.9598132333926709,0.9388455426651525,0.8957306163463196,0.47014999665132645,0.9528023261017158,0.09930377473099997,0.08014353278861588,0.9105218526490174,0.0902868487395666
166,-48.67557451555838,4,2,5,5,4,6,2,6,0.9530588626689682,0.9429283223727792,0.8907715255491593,0.4825586867709155,0.9511857479109678,0.006425581847907696,0.09118415015082847,0.9088845732998796,0.0838253757542794
167,-46.286271434998284,4,2,5,5,4,6,3,6,0.9631310320543011,0.9404777234395549,0.8883133625312821,0.45713364945845125,0.9387469677899584,0.015001530849438515,0.10339759612704141,0.9124329046161693,0.09367859757694838
168,-25.07395242032252,4,2,5,5,4,6,3,5,0.9570786021074166,0.91463332521819,0.8682492491557505,0.4700692203793812,0.9458577587547091,0.0033041340591004184,0.0763855964758847,0.9031878209414385,0.08826964688335161
169,-34.71781533278375,4,2,5,5,4,6,3,6,0.9602255428352372,0.9200343743716708,0.8983279209102978,0.4896034506968379,0.9500480449894411,0.011784883901311227,0.06219599227603286,0.9053766834080799,0.0851842874491853
170,-23.93981674926814,4,2,5,5,4,6,3,6,0.9650398677404386,0.944386435607524,0.8942266966504949,0.4420381013792477,0.9435802623609388,0.00783751126683695,0.05035215915762286,0.9087429921225166,0.0924026236592561
171,-60.46083759841124,4,2,5,5,4,6,3,6,0.9650694223230304,0.9461921313112952,0.8941717403692676,0.44800413261214955,0.9442698244862037,0.007482730840275355,0.0536329607737531,0.908392347360741,0.09165695726494648
172,-25.109530782784905,4,2,5,5,4,6,3,6,0.9622523463784206,0.9424439941913928,0.8920994789815797,0.431263480520479,0.9473195746209443,0.009737687365589375,0.050358692990807113,0.9106817181047545,0.09680781523428873
173,-32.611379412870036,4,2,5,5,4,6,3,6,0.9582187052162549,0.9560856232196177,0.8972843426216983,0.4774308904117012,0.9409566166297398,0.005287374897692259,0.06910643612598891,0.9062584724630021,0.09999540563357016
174,-54.32323271033948,4,2,5,5,4,6,3,6,0.9641997752498294,0.9443749549766893,0.8861221218319036,0.44133142302305267,0.9428826222458024,0.013550666025427635,0.08310310835407264,0.9123153433874693,0.09312063947691906
175,-32.853712789770626,4,2,5,5,4,6,3,6,0.9548215791500173,0.9391537407214352,0.8900481683164478,0.45851425190786893,0.952990567241696,0.007899766484963183,0.06091081712673195,0.9030617021468833,0.08975058298308068
176,-35.994855958041384,4,2,5,5,4,6,3,6,0.9464490224562543,0.9214216249390511,0.894314166977949,0.41157369562295854,0.9494171350545332,0.011008649904856645,0.0727223875973692,0.9134014373468864,0.08695658788879923
177,-37.10829001139857,4,2,5,5,4,6,3,6,0.961218929040653,0.9476106436299234,0.9001829052219141,0.4995916314448514,0.9567864775998435,0.003423145303076986,0.0899656256300483,0.9083724656261286,0.08169021387181896
178,-30.505793582330067,4,2,5,5,4,6,3,6,0.9660412962012365,0.916306536617358,0.8828872750942856,0.467439828575783,0.9464470455133962,0.0010482823737460057,0.09653316616490831,0.9059925064117055,0.009313408323883263
179,-15.80538269307404,4,2,5,5,4,6,3,6,0.95922975930495,0.9409520215554997,0.8926701969098731,0.4835938902182619,0.9518651611960691,0.00889939114537732,0.05031272919987133,0.9099115690788181,0.08349948504819904
180,-48.7954878976402,4,2,5,5,4,6,4,6,0.9512551678707328,0.9340186402787198,0.8921485548326479,0.4855484852457985,0.9516896667535987,0.0064964664772700935,0.0501507981071382,0.9001780396756411,0.07883302015361902
181,-4.486513989871954,4,2,5,5,4,6,3,6,0.9586553002422772,0.9446121389422082,0.8881526571186478,0.4914291047251663,0.9488133251128019,0.009895618427151275,0.06336587451552704,0.9096804433179597,0.08343032285987488
182,-41.199825085974666,4,2,5,5,4,6,3,6,0.9576900802453057,0.9409868671775504,0.888770894536169,0.49196002914730474,0.9537702100629034,0.008589624631142758,0.06054490984059603,0.9104378565533975,0.08472009355406658
183,-36.54349576796689,4,2,5,5,4,6,3,6,0.9628939725862355,0.9387057770420474,0.8956030885230961,0.48199768465894477,0.9498691053380633,0.0715413992493902,0.06887301404834564,0.9145089220692868,0.08250200567135202
184,-20.323542094334226,4,2,5,5,4,6,3,6,0.9556480662401565,0.9374284359106374,0.8870826506482006,0.4730772283813561,0.9562801675193209,0.012908349406393505,0.059101204528928336,0.9099477544015377,0.08024645312822237
185,-37.588347637244865,4,5,5,5,4,6,3,6,0.9549857004420692,0.9367395779975016,0.8854950102776501,0.475173075953713,0.9556569496378406,0.013268417305819492,0.08023416365806135,0.9119318477136031,0.07813468039612571
186,-35.42522849511181,4,2,5,5,4,5,3,6,0.9562135877910312,0.9377239792957749,0.8871957296016754,0.4912950935783389,0.9577285524481622,0.011665376251185501,0.06365698840378253,0.9139297752765815,0.08040794589537471
187,-52.57441891753642,4,2,5,5,4,6,3,6,0.9587751250553038,0.9415541672219174,0.8909345077735062,0.4995601291975776,0.9536450434448875,0.016036437432144453,0.07249758021465921,0.9100677280972819,0.08347193179175258
188,-46.47507210917469,4,2,5,5,4,5,4,6,0.9529636494789328,0.9231951579952153,0.8904916285470487,0.4816207465303293,0.9518753697105242,0.005112934228174444,0.06168325263167916,0.9072317167645831,0.0809977072020358
189,-25.583898193687553,4,2,5,5,4,6,3,6,0.9592050244203513,0.9187049998171944,0.8879552613527164,0.490168162157942,0.9601879835460384,0.009301151071512966,0.08444710323979412,0.9164321017935855,0.08539455990996368
190,-18.427438799509986,4,2,5,5,4,6,3,6,0.9566405524587686,0.9353704830608257,0.8843837058408464,0.4700091907055679,0.9563823736639365,0.012033706795444254,0.07710419661528706,0.9041667845255602,0.07653934893140102
191,-44.26860414413539,4,2,5,5,4,6,3,6,0.9563031272814843,0.938054740639879,0.8846734565163069,0.4735960894465995,0.9561626187833773,0.01248420650520089,0.07466407691434676,0.9665215586815156,0.07691521839362317
192,-47.21209080435948,4,2,5,5,4,6,3,6,0.9614803111231667,0.934740459179043,0.8821597964192857,0.4665196254814482,0.9580362352194114,0.010544784847997325,0.32785889588891126,0.9031110140076138,0.07950798693225156
193,-28.210508896418997,4,2,5,5,4,6,3,6,0.9543426432347255,0.9403290650374717,0.8887715400828814,0.4817865169454682,0.9618043490642452,0.0066722981034888175,0.06733773338056287,0.9049210564651522,0.08222694656431881
194,-26.355717679898646,4,2,5,5,4,6,3,6,0.9502185737499943,0.931899934868771,0.8924435890866615,0.4718737493182037,0.9543767907922568,0.013825422038150036,0.0803863538914473,0.9020450271973494,0.08598579294346616
195,-28.857292701052835,4,2,5,5,4,6,3,6,0.9578591133408431,0.9349468055775435,0.8861449004731912,0.4890222226668135,0.9485974350015752,0.0034023868853503515,0.05928953786747566,0.9092233101399468,0.0880286760489222
196,-21.6877533344114,4,2,5,5,4,5,4,6,0.9600359376766853,0.933039497068004,0.8837160366474677,0.48103818487172395,0.9513552096013274,0.009052627874006952,0.10305367295587489,0.9108069560378101,0.08355707799726692
197,-20.727930165779476,4,2,5,5,4,6,4,6,0.9603557603750592,0.9334045606691039,0.8810507577189853,0.477868273146949,0.9523021809532352,0.009232354268971711,0.10401118957587703,0.9123967655810631,0.08391867595871237
198,-15.229890602929483,4,2,5,5,4,5,4,6,0.9607062585027605,0.933002078231739,0.8804976628594499,0.4647642689768227,0.9524913247402522,0.01570616167719193,0.11310816235160683,0.9105434203937667,0.08383581694763802
199,-55.79494095099382,4,2,5,5,4,5,4,6,0.9562422439482141,0.9319225934799547,0.8802886784667677,0.4663382015375102,0.9521345604028274,0.0157528463708158,0.10999047665390584,0.9112189329886902,0.0835300719802912
200,-42.337417959772544,4,2,5,5,4,5,4,6,0.9605091165066609,0.9294160883073297,0.8831086741812482,0.4526779922232517,0.9549940195909444,0.017204930849507808,0.10153984168156627,0.9156394762534779,0.08068974922719319
201,-21.874786220844907,4,2,5,5,4,5,4,6,0.9605380209879554,0.9292563167786257,0.881107812002461,0.188272688380188,0.950739188668586,0.012145464699944814,0.10639507641116809,0.9079383160866411,0.07745526700534416
202,-29.76256965112927,4,2,5,5,4,5,4,6,0.9598363558707735,0.9330076260917748,0.8808611044794017,0.13934916513519865,0.9953854043701241,0.013195939802550283,0.12162760760011158,0.910803422146976,0.07702515480048618
203,-27.261238193262933,4,2,5,5,4,5,4,6,0.9632898290896893,0.9281654833921346,0.8843757357543326,0.4614485253132581,0.9506489954735862,0.0111381140020804,0.10756374971014034,0.9078076280003405,0.07866947120115542
204,-51.21295688098214,4,2,5,5,4,5,4,6,0.9575983517926626,0.9301818090989534,0.8788238093103358,0.28487449516731994,0.9530479843228961,0.012094212627467975,0.10599956154229717,0.9126303221628446,0.0828340820455106
205,-51.707309720624835,4,2,5,5,4,5,4,6,0.9546453409863783,0.9337828839193075,0.8816204649997358,0.08462995107287657,0.956433376596903,0.04468555417186078,0.11630451240771414,0.9095470445634257,0.0748225800767887
206,-25.759598671966824,4,2,5,5,4,5,4,6,0.9597161505366869,0.9266769856931155,0.8841090560580708,0.15741404017900773,0.9508833946523707,0.01899804011690086,0.10128011272940794,0.9145566818694755,0.08129715617608864
207,-48.285994992616104,4,2,5,5,4,5,4,6,0.9629324769950681,0.9249184249888901,0.8819033055730828,0.4764844511789325,0.9539997041598709,0.014397464027492675,0.2932071474786672,0.908241163816802,0.07886631015397577
208,-53.45859642403948,4,2,5,5,4,5,4,6,0.9610559699557398,0.932755701442184,0.8791367832624697,0.18262648883941507,0.9488888303866868,0.009183865891057817,0.12910502075130467,0.9114872397389714,0.08451895905878545
209,-64.76282955197607,4,2,2,5,4,5,4,6,0.9568413414507388,0.9203317039106751,0.8862410084817401,0.4699843263528416,0.9585318353487572,0.04951950174940254,0.08885341227348598,0.9072044666745579,0.07585662164685868
210,-21.888621695246133,4,4,5,5,4,5,4,6,0.9527850671231537,0.9358536451578334,0.8754369213603302,0.19584336200877542,0.9522463488500441,0.011191670044219414,0.08657703933165532,0.9101419288490681,0.08046265160455895
